CustomerKey,Customer Code,Continent,City,State,CountryRegion
11616,22615,Europe,Hanover,Lower Saxony,Germany
11599,22598,Europe,Berlin,Berlin,Germany
11639,22638,Europe,Solingen,North Rhine-Westphalia,Germany
11645,22644,Europe,Hamburg,Hamburg,Germany
9968,20967,Europe,Bonn,North Rhine-Westphalia,Germany
11456,22455,Europe,Hamburg,Hamburg,Germany
11460,22459,Europe,Bonn,North Rhine-Westphalia,Germany
11463,22462,Europe,Dusseldorf,North Rhine-Westphalia,Germany
11470,22469,Europe,Erlangen,Bavaria,Germany
9979,20978,Europe,Eilenburg,Saxony,Germany
9980,20979,Europe,Mühlheim am Main,Hesse,Germany
9981,20980,Europe,Solingen,North Rhine-Westphalia,Germany
9982,20981,Europe,Berlin,Berlin,Germany
16128,27127,Europe,Paderborn,North Rhine-Westphalia,Germany
16130,27129,Europe,Frankfurt,Hesse,Germany
16189,27188,Europe,Munster,North Rhine-Westphalia,Germany
16311,27310,Europe,Ingolstadt,Bavaria,Germany
11624,22623,Europe,Stuttgart,Baden-Wuerttemberg,Germany
11628,22627,Europe,Essen,North Rhine-Westphalia,Germany
11629,22628,Europe,Dusseldorf,North Rhine-Westphalia,Germany
19038,CS428,Europe,Berlin,Berlin,Germany
11598,22597,Europe,Berlin,Berlin,Germany
16188,27187,Europe,Werne,North Rhine-Westphalia,Germany
9971,20970,Europe,Saarlouis,Saar,Germany
18815,CS559,North America,Tacoma,Washington,United States
18047,29046,North America,Yakima,Washington,United States
18050,29049,North America,Portland,Oregon,United States
18051,29050,North America,Bellflower,California,United States
18052,29051,North America,Burlingame,California,United States
18053,29052,North America,La Jolla,California,United States
18057,29056,North America,West Covina,California,United States
18059,29058,North America,Coronado,California,United States
18060,29059,North America,Downey,California,United States
18071,29070,North America,Lakewood,California,United States
18074,29073,North America,Bellingham,Washington,United States
18075,29074,North America,Puyallup,Washington,United States
18076,29075,North America,Salem,Oregon,United States
18077,29076,North America,Fremont,California,United States
7967,18966,North America,Berkeley,California,United States
7968,18967,North America,Los Angeles,California,United States
7971,18970,North America,Los Angeles,California,United States
7974,18973,North America,Burlingame,California,United States
16211,27210,North America,Burbank,California,United States
16212,27211,North America,Milwaukie,Oregon,United States
16213,27212,North America,Long Beach,California,United States
16214,27213,North America,Spokane,Washington,United States
16217,27216,North America,San Gabriel,California,United States
16218,27217,North America,Renton,Washington,United States
16220,27219,North America,Lemon Grove,California,United States
16221,27220,North America,Torrance,California,United States
16222,27221,North America,Tacoma,Washington,United States
16223,27222,North America,Chula Vista,California,United States
16225,27224,North America,W. Linn,Oregon,United States
16226,27225,North America,Santa Cruz,California,United States
16227,27226,North America,Lake Oswego,Oregon,United States
10275,21274,North America,Novato,California,United States
10276,21275,North America,Novato,California,United States
10281,21280,North America,Burien,Washington,United States
10283,21282,North America,Fremont,California,United States
18826,CS581,North America,Bell Gardens,California,United States
18786,CS463,North America,City Of Commerce,California,United States
18843,CS612,North America,Clackamas,Oregon,United States
16210,27209,North America,Burlingame,California,United States
10279,21278,North America,Beaverton,Oregon,United States
18078,29077,North America,Santa Monica,California,United States
16215,27214,North America,Beverly Hills,California,United States
16219,27218,North America,Santa Monica,California,United States
7970,18969,North America,Lynnwood,Washington,United States
16224,27223,North America,Walla Walla,Washington,United States
10274,21273,North America,Olympia,Washington,United States
10282,21281,North America,Chula Vista,California,United States
18061,29060,North America,La Jolla,California,United States
7975,18974,North America,La Jolla,California,United States
16728,27727,North America,San Diego,California,United States
16730,27729,North America,Lynnwood,Washington,United States
16731,27730,North America,Ballard,Washington,United States
16990,27989,North America,Newport Beach,California,United States
16991,27990,North America,Novato,California,United States
16992,27991,North America,Oregon City,Oregon,United States
17301,28300,North America,Spokane,Washington,United States
17302,28301,North America,Coronado,California,United States
